"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LEC 2025 Spring Season","2025-04-21","Movistar KOI",12,6,6,32.5,156,131,1.19,0.74,0.16,"-2.1%",43.1,6.9,-271,"67%","33%","58%",3.1,"58%","49%","42%","52%","0%","25%","36%","50.4%","49.9%",3.65,1.28,1.73
"LEC 2025 Spring Season","2025-04-21","Rogue",16,5,11,34.9,205,238,0.86,0.79,-0.35,"-4.5%",47.7,-16.5,-174,"56%","50%","56%",4,"50%","44%","69%","50%","43%","38%","42%","49.0%","45.2%",3.51,1.2,1.26
"LEC 2025 Spring Season","2025-04-21","SK Gaming",11,5,6,32.4,141,205,0.69,0.97,-0.78,"-8.8%",36,9.4,-855,"27%","27%","27%",4,"36%","44%","27%","44%","50%","27%","45%","50.0%","47.7%",3.15,1.19,1.36
"LEC 2025 Spring Season","2025-04-21","Team BDS",14,7,7,34.6,200,178,1.12,0.78,0.28,"0.7%",57.5,-7.5,558,"64%","64%","57%",3.4,"57%","60%","43%","46%","57%","43%","63%","49.0%","49.1%",3.36,1.34,1.45
"LEC 2025 Spring Season","2025-04-21","Team Heretics",14,7,7,35.5,190,220,0.86,0.82,-0.49,"-1.2%",53.5,-3.5,-133,"50%","50%","36%",3.6,"43%","51%","57%","51%","50%","21%","33%","50.2%","49.5%",3.38,1.27,1.66
"LEC 2025 Spring Season","2025-04-21","Team Vitality",10,4,6,34.1,145,171,0.85,0.93,0,"-0.1%",51.3,-11.3,158,"70%","60%","40%",4.8,"50%","62%","50%","45%",,"50%","36%","49.6%","50.0%",3.65,1.47,1.37
"LEC 2025 Spring Season","2025-04-26","Fnatic",14,9,5,33.5,230,167,1.38,0.85,0.87,"8.0%",53,11.3,544,"64%","50%","64%",5.2,"50%","46%","43%","53%","0%","57%","56%","50.7%","55.1%",3.3,1.02,1.56
"LEC 2025 Spring Season","2025-04-26","G2 Esports",12,7,5,35.4,161,120,1.34,0.66,1.02,"4.4%",70.2,-11.9,1447,"58%","83%","58%",5.8,"42%","36%","58%","57%","0%","67%","65%","50.7%","53.7%",3.16,1.02,1.79
"LEC 2025 Spring Season","2025-04-26","GiantX",14,5,9,35.1,182,221,0.82,0.82,-0.53,"-2.3%",43.9,-8.2,-470,"29%","21%","43%",2.4,"64%","49%","43%","39%","80%","43%","50%","49.8%","47.5%",3.5,1.35,1.61
"LEC 2025 Spring Season","2025-04-26","Karmine Corp",16,11,5,34.7,254,220,1.15,0.85,-0.05,"4.7%",42.9,25.9,-685,"25%","56%","56%",4,"44%","57%","56%","59%","100%","69%","71%","50.8%","52.3%",3.32,1.14,1.63
"LEC 2025 Spring Season","2025-04-26","Movistar KOI",15,8,7,33.7,203,172,1.18,0.74,0.04,"-2.1%",45.9,7.5,-186,"60%","40%","53%",3.4,"60%","51%","47%","51%","50%","27%","41%","50.2%","50.3%",3.6,1.29,1.76
"LEC 2025 Spring Season","2025-04-26","Rogue",16,5,11,34.9,205,238,0.86,0.79,-0.35,"-4.5%",47.7,-16.5,-174,"56%","50%","56%",4,"50%","44%","69%","50%","43%","38%","42%","49.0%","45.2%",3.51,1.2,1.26
"LEC 2025 Spring Season","2025-04-26","SK Gaming",11,5,6,32.4,141,205,0.69,0.97,-0.78,"-8.8%",36,9.4,-855,"27%","27%","27%",4,"36%","44%","27%","44%","50%","27%","45%","50.0%","47.7%",3.15,1.19,1.36
"LEC 2025 Spring Season","2025-04-26","Team BDS",14,7,7,34.6,200,178,1.12,0.78,0.28,"0.7%",57.5,-7.5,558,"64%","64%","57%",3.4,"57%","60%","43%","46%","57%","43%","63%","49.0%","49.1%",3.36,1.34,1.45
"LEC 2025 Spring Season","2025-04-26","Team Heretics",14,7,7,35.5,190,220,0.86,0.82,-0.49,"-1.2%",53.5,-3.5,-133,"50%","50%","36%",3.6,"43%","51%","57%","51%","50%","21%","33%","50.2%","49.5%",3.38,1.27,1.66
"LEC 2025 Spring Season","2025-04-26","Team Vitality",10,4,6,34.1,145,171,0.85,0.93,0,"-0.1%",51.3,-11.3,158,"70%","60%","40%",4.8,"50%","62%","50%","45%",,"50%","36%","49.6%","50.0%",3.65,1.47,1.37
"LEC 2025 Spring Season","2025-04-27","Fnatic",17,11,6,33,281,200,1.41,0.86,0.8,"7.6%",54.4,10.3,556,"65%","47%","65%",5.6,"47%","40%","47%","54%","0%","59%","57%","50.7%","54.5%",3.29,1.04,1.51
"LEC 2025 Spring Season","2025-04-27","G2 Esports",15,8,7,34.5,194,171,1.13,0.71,0.76,"2.4%",64,-10.6,1035,"53%","80%","53%",5.9,"47%","47%","53%","55%","0%","60%","60%","50.4%","52.6%",3.12,1.01,1.7
"LEC 2025 Spring Season","2025-04-27","GiantX",17,6,11,34.3,205,259,0.79,0.8,-0.62,"-2.8%",41.9,-6.7,-514,"29%","24%","41%",2.5,"59%","54%","41%","38%","67%","41%","48%","49.8%","47.4%",3.48,1.33,1.58
"LEC 2025 Spring Season","2025-04-27","Karmine Corp",16,11,5,34.7,254,220,1.15,0.85,-0.05,"4.7%",42.9,25.9,-685,"25%","56%","56%",4,"44%","57%","56%","59%","100%","69%","71%","50.8%","52.3%",3.32,1.14,1.63
"LEC 2025 Spring Season","2025-04-27","Movistar KOI",18,10,8,33.2,241,196,1.23,0.73,0.21,"-0.9%",49.4,6.1,-35,"61%","44%","56%",3.6,"61%","46%","50%","54%","67%","33%","45%","50.2%","50.7%",3.54,1.28,1.76
"LEC 2025 Spring Season","2025-04-27","Rogue",16,5,11,34.9,205,238,0.86,0.79,-0.35,"-4.5%",47.7,-16.5,-174,"56%","50%","56%",4,"50%","44%","69%","50%","43%","38%","42%","49.0%","45.2%",3.51,1.2,1.26
"LEC 2025 Spring Season","2025-04-27","SK Gaming",11,5,6,32.4,141,205,0.69,0.97,-0.78,"-8.8%",36,9.4,-855,"27%","27%","27%",4,"36%","44%","27%","44%","50%","27%","45%","50.0%","47.7%",3.15,1.19,1.36
"LEC 2025 Spring Season","2025-04-27","Team BDS",14,7,7,34.6,200,178,1.12,0.78,0.28,"0.7%",57.5,-7.5,558,"64%","64%","57%",3.4,"57%","60%","43%","46%","57%","43%","63%","49.0%","49.1%",3.36,1.34,1.45
"LEC 2025 Spring Season","2025-04-27","Team Heretics",14,7,7,35.5,190,220,0.86,0.82,-0.49,"-1.2%",53.5,-3.5,-133,"50%","50%","36%",3.6,"43%","51%","57%","51%","50%","21%","33%","50.2%","49.5%",3.38,1.27,1.66
"LEC 2025 Spring Season","2025-04-27","Team Vitality",10,4,6,34.1,145,171,0.85,0.93,0,"-0.1%",51.3,-11.3,158,"70%","60%","40%",4.8,"50%","62%","50%","45%",,"50%","36%","49.6%","50.0%",3.65,1.47,1.37
"LEC 2025 Spring Season","2025-04-28","Fnatic",17,11,6,33,281,200,1.41,0.86,0.8,"7.6%",54.4,10.3,556,"65%","47%","65%",5.6,"47%","40%","47%","54%","0%","59%","57%","50.7%","54.5%",3.29,1.04,1.51
"LEC 2025 Spring Season","2025-04-28","G2 Esports",15,8,7,34.5,194,171,1.13,0.71,0.76,"2.4%",64,-10.6,1035,"53%","80%","53%",5.9,"47%","47%","53%","55%","0%","60%","60%","50.4%","52.6%",3.12,1.01,1.7
"LEC 2025 Spring Season","2025-04-28","GiantX",17,6,11,34.3,205,259,0.79,0.8,-0.62,"-2.8%",41.9,-6.7,-514,"29%","24%","41%",2.5,"59%","54%","41%","38%","67%","41%","48%","49.8%","47.4%",3.48,1.33,1.58
"LEC 2025 Spring Season","2025-04-28","Karmine Corp",16,11,5,34.7,254,220,1.15,0.85,-0.05,"4.7%",42.9,25.9,-685,"25%","56%","56%",4,"44%","57%","56%","59%","100%","69%","71%","50.8%","52.3%",3.32,1.14,1.63
"LEC 2025 Spring Season","2025-04-28","Movistar KOI",18,10,8,33.2,241,196,1.23,0.73,0.21,"-0.9%",49.4,6.1,-35,"61%","44%","56%",3.6,"61%","46%","50%","54%","67%","33%","45%","50.2%","50.7%",3.54,1.28,1.76
"LEC 2025 Spring Season","2025-04-28","Rogue",16,5,11,34.9,205,238,0.86,0.79,-0.35,"-4.5%",47.7,-16.5,-174,"56%","50%","56%",4,"50%","44%","69%","50%","43%","38%","42%","49.0%","45.2%",3.51,1.2,1.26
"LEC 2025 Spring Season","2025-04-28","SK Gaming",13,5,8,33.4,158,241,0.66,0.92,-0.62,"-8.5%",38.8,-0.4,-675,"31%","23%","23%",3.9,"31%","45%","31%","42%","50%","31%","43%","49.9%","47.7%",3.16,1.19,1.4
"LEC 2025 Spring Season","2025-04-28","Team BDS",17,8,9,34.4,239,216,1.11,0.78,0.36,"1.0%",59.4,-12.3,638,"71%","65%","59%",3.6,"65%","57%","53%","49%","57%","47%","65%","49.3%","48.5%",3.36,1.33,1.47
"LEC 2025 Spring Season","2025-04-28","Team Heretics",16,9,7,35.9,226,237,0.95,0.8,-0.43,"-0.1%",52.5,3.7,-156,"50%","56%","44%",3.5,"50%","51%","56%","53%","50%","25%","38%","50.3%","49.9%",3.38,1.28,1.66
"LEC 2025 Spring Season","2025-04-28","Team Vitality",13,6,7,33.9,183,210,0.87,0.89,-0.17,"-0.7%",46.9,-0.7,-111,"54%","54%","38%",4.8,"38%","60%","38%","43%",,"46%","33%","49.6%","51.0%",3.6,1.46,1.4
"LEC 2025 Spring Season","2025-05-03","Fnatic",19,13,6,33.7,332,238,1.39,0.89,0.74,"7.3%",54.9,13.5,602,"63%","47%","63%",5.5,"47%","44%","42%","55%","0%","63%","62%","50.6%","54.6%",3.3,1.05,1.54
"LEC 2025 Spring Season","2025-05-03","G2 Esports",15,8,7,34.5,194,171,1.13,0.71,0.76,"2.4%",64,-10.6,1035,"53%","80%","53%",5.9,"47%","47%","53%","55%","0%","60%","60%","50.4%","52.6%",3.12,1.01,1.7
"LEC 2025 Spring Season","2025-05-03","GiantX",17,6,11,34.3,205,259,0.79,0.8,-0.62,"-2.8%",41.9,-6.7,-514,"29%","24%","41%",2.5,"59%","54%","41%","38%","67%","41%","48%","49.8%","47.4%",3.48,1.33,1.58
"LEC 2025 Spring Season","2025-05-03","Karmine Corp",18,13,5,34.3,293,239,1.23,0.86,0.14,"6.7%",46.4,25.9,-373,"28%","61%","56%",4.6,"44%","60%","50%","58%","100%","72%","74%","50.8%","53.1%",3.31,1.13,1.64
"LEC 2025 Spring Season","2025-05-03","Movistar KOI",18,10,8,33.2,241,196,1.23,0.73,0.21,"-0.9%",49.4,6.1,-35,"61%","44%","56%",3.6,"61%","46%","50%","54%","67%","33%","45%","50.2%","50.7%",3.54,1.28,1.76
"LEC 2025 Spring Season","2025-05-03","Rogue",18,5,13,34.4,224,277,0.81,0.81,-0.49,"-6.5%",45.3,-17.5,-390,"56%","44%","56%",3.8,"50%","41%","72%","51%","43%","33%","38%","49.0%","44.6%",3.54,1.2,1.25
"LEC 2025 Spring Season","2025-05-03","SK Gaming",13,5,8,33.4,158,241,0.66,0.92,-0.62,"-8.5%",38.8,-0.4,-675,"31%","23%","23%",3.9,"31%","45%","31%","42%","50%","31%","43%","49.9%","47.7%",3.16,1.19,1.4
"LEC 2025 Spring Season","2025-05-03","Team BDS",19,8,11,34.9,277,267,1.04,0.82,0.28,"0.4%",57.4,-15.3,466,"68%","63%","58%",3.4,"63%","54%","58%","48%","57%","42%","56%","49.4%","48.0%",3.39,1.33,1.48
"LEC 2025 Spring Season","2025-05-03","Team Heretics",16,9,7,35.9,226,237,0.95,0.8,-0.43,"-0.1%",52.5,3.7,-156,"50%","56%","44%",3.5,"50%","51%","56%","53%","50%","25%","38%","50.3%","49.9%",3.38,1.28,1.66
"LEC 2025 Spring Season","2025-05-03","Team Vitality",13,6,7,33.9,183,210,0.87,0.89,-0.17,"-0.7%",46.9,-0.7,-111,"54%","54%","38%",4.8,"38%","60%","38%","43%",,"46%","33%","49.6%","51.0%",3.6,1.46,1.4
"LEC 2025 Spring Season","2025-05-04","Fnatic",19,13,6,33.7,332,238,1.39,0.89,0.74,"7.3%",54.9,13.5,602,"63%","47%","63%",5.5,"47%","44%","42%","55%","0%","63%","62%","50.6%","54.6%",3.3,1.05,1.54
"LEC 2025 Spring Season","2025-05-04","G2 Esports",17,10,7,34,235,179,1.31,0.72,0.96,"4.4%",65.8,-7,1142,"59%","82%","59%",6.2,"53%","50%","53%","57%","0%","65%","64%","50.3%","53.4%",3.14,1.02,1.68
"LEC 2025 Spring Season","2025-05-04","GiantX",19,8,11,34.6,247,285,0.87,0.81,-0.46,"-1.6%",45.9,-3.8,-359,"26%","32%","47%",2.7,"63%","57%","47%","43%","71%","47%","54%","49.9%","48.3%",3.47,1.32,1.61
"LEC 2025 Spring Season","2025-05-04","Karmine Corp",18,13,5,34.3,293,239,1.23,0.86,0.14,"6.7%",46.4,25.9,-373,"28%","61%","56%",4.6,"44%","60%","50%","58%","100%","72%","74%","50.8%","53.1%",3.31,1.13,1.64
"LEC 2025 Spring Season","2025-05-04","Movistar KOI",18,10,8,33.2,241,196,1.23,0.73,0.21,"-0.9%",49.4,6.1,-35,"61%","44%","56%",3.6,"61%","46%","50%","54%","67%","33%","45%","50.2%","50.7%",3.54,1.28,1.76
"LEC 2025 Spring Season","2025-05-04","Rogue",18,5,13,34.4,224,277,0.81,0.81,-0.49,"-6.5%",45.3,-17.5,-390,"56%","44%","56%",3.8,"50%","41%","72%","51%","43%","33%","38%","49.0%","44.6%",3.54,1.2,1.25
"LEC 2025 Spring Season","2025-05-04","SK Gaming",13,5,8,33.4,158,241,0.66,0.92,-0.62,"-8.5%",38.8,-0.4,-675,"31%","23%","23%",3.9,"31%","45%","31%","42%","50%","31%","43%","49.9%","47.7%",3.16,1.19,1.4
"LEC 2025 Spring Season","2025-05-04","Team BDS",21,8,13,35.2,303,309,0.98,0.83,0.17,"-0.5%",53.8,-15.7,330,"71%","57%","52%",3.2,"57%","51%","52%","45%","50%","38%","50%","49.3%","47.6%",3.39,1.33,1.47
"LEC 2025 Spring Season","2025-05-04","Team Heretics",16,9,7,35.9,226,237,0.95,0.8,-0.43,"-0.1%",52.5,3.7,-156,"50%","56%","44%",3.5,"50%","51%","56%","53%","50%","25%","38%","50.3%","49.9%",3.38,1.28,1.66
"LEC 2025 Spring Season","2025-05-04","Team Vitality",15,6,9,33.5,191,251,0.76,0.88,-0.48,"-3.1%",43.3,-3.3,-356,"47%","47%","33%",4.6,"33%","56%","40%","40%",,"40%","30%","49.7%","49.7%",3.55,1.44,1.38
"LEC 2025 Spring Season","2025-05-05","Fnatic",21,15,6,33.1,360,255,1.41,0.88,0.8,"7.6%",55.4,16,553,"62%","48%","67%",5.3,"48%","46%","48%","55%","0%","62%","63%","50.7%","55.0%",3.3,1.05,1.53
"LEC 2025 Spring Season","2025-05-05","G2 Esports",17,10,7,34,235,179,1.31,0.72,0.96,"4.4%",65.8,-7,1142,"59%","82%","59%",6.2,"53%","50%","53%","57%","0%","65%","64%","50.3%","53.4%",3.14,1.02,1.68
"LEC 2025 Spring Season","2025-05-05","GiantX",19,8,11,34.6,247,285,0.87,0.81,-0.46,"-1.6%",45.9,-3.8,-359,"26%","32%","47%",2.7,"63%","57%","47%","43%","71%","47%","54%","49.9%","48.3%",3.47,1.32,1.61
"LEC 2025 Spring Season","2025-05-05","Karmine Corp",18,13,5,34.3,293,239,1.23,0.86,0.14,"6.7%",46.4,25.9,-373,"28%","61%","56%",4.6,"44%","60%","50%","58%","100%","72%","74%","50.8%","53.1%",3.31,1.13,1.64
"LEC 2025 Spring Season","2025-05-05","Movistar KOI",20,12,8,32.8,286,202,1.42,0.74,0.56,"1.0%",53.9,6.1,362,"65%","50%","60%",3.9,"65%","44%","50%","57%","67%","40%","50%","50.4%","51.7%",3.52,1.25,1.73
"LEC 2025 Spring Season","2025-05-05","Rogue",18,5,13,34.4,224,277,0.81,0.81,-0.49,"-6.5%",45.3,-17.5,-390,"56%","44%","56%",3.8,"50%","41%","72%","51%","43%","33%","38%","49.0%","44.6%",3.54,1.2,1.25
"LEC 2025 Spring Season","2025-05-05","SK Gaming",15,5,10,32.9,164,286,0.57,0.91,-1.04,"-9.7%",34.4,-1,-1108,"27%","20%","20%",3.8,"27%","48%","33%","38%","50%","27%","38%","49.6%","46.7%",3.14,1.17,1.36
"LEC 2025 Spring Season","2025-05-05","Team BDS",21,8,13,35.2,303,309,0.98,0.83,0.17,"-0.5%",53.8,-15.7,330,"71%","57%","52%",3.2,"57%","51%","52%","45%","50%","38%","50%","49.3%","47.6%",3.39,1.33,1.47
"LEC 2025 Spring Season","2025-05-05","Team Heretics",18,9,9,34.9,243,266,0.91,0.81,-0.52,"-1.3%",51.1,-1.1,-148,"50%","56%","39%",3.5,"50%","48%","50%","52%","50%","22%","36%","50.1%","49.0%",3.33,1.26,1.61
"LEC 2025 Spring Season","2025-05-05","Team Vitality",15,6,9,33.5,191,251,0.76,0.88,-0.48,"-3.1%",43.3,-3.3,-356,"47%","47%","33%",4.6,"33%","56%","40%","40%",,"40%","30%","49.7%","49.7%",3.55,1.44,1.38
"LEC 2025 Spring Season","2025-05-10","Fnatic",21,15,6,33.1,360,255,1.41,0.88,0.8,"7.6%",55.4,16,553,"62%","48%","67%",5.3,"48%","46%","48%","55%","0%","62%","63%","50.7%","55.0%",3.3,1.05,1.53
"LEC 2025 Spring Season","2025-05-10","G2 Esports",19,12,7,33.6,265,192,1.38,0.72,0.97,"4.8%",64.8,-1.6,1099,"53%","84%","63%",5.9,"58%","50%","53%","57%","0%","68%","67%","50.3%","53.8%",3.17,1.03,1.68
"LEC 2025 Spring Season","2025-05-10","GiantX",19,8,11,34.6,247,285,0.87,0.81,-0.46,"-1.6%",45.9,-3.8,-359,"26%","32%","47%",2.7,"63%","57%","47%","43%","71%","47%","54%","49.9%","48.3%",3.47,1.32,1.61
"LEC 2025 Spring Season","2025-05-10","Karmine Corp",21,15,6,34.2,355,284,1.25,0.89,0.25,"7.4%",48.1,23.4,-226,"33%","62%","57%",4.5,"43%","55%","52%","60%","100%","76%","74%","51.0%","53.2%",3.36,1.17,1.65
"LEC 2025 Spring Season","2025-05-10","Movistar KOI",20,12,8,32.8,286,202,1.42,0.74,0.56,"1.0%",53.9,6.1,362,"65%","50%","60%",3.9,"65%","44%","50%","57%","67%","40%","50%","50.4%","51.7%",3.52,1.25,1.73
"LEC 2025 Spring Season","2025-05-10","Rogue",18,5,13,34.4,224,277,0.81,0.81,-0.49,"-6.5%",45.3,-17.5,-390,"56%","44%","56%",3.8,"50%","41%","72%","51%","43%","33%","38%","49.0%","44.6%",3.54,1.2,1.25
"LEC 2025 Spring Season","2025-05-10","SK Gaming",17,5,12,32.6,177,316,0.56,0.89,-1.04,"-9.5%",35.5,-6.1,-1064,"35%","18%","18%",3.6,"24%","48%","35%","39%","50%","24%","33%","49.6%","46.2%",3.14,1.18,1.37
"LEC 2025 Spring Season","2025-05-10","Team BDS",21,8,13,35.2,303,309,0.98,0.83,0.17,"-0.5%",53.8,-15.7,330,"71%","57%","52%",3.2,"57%","51%","52%","45%","50%","38%","50%","49.3%","47.6%",3.39,1.33,1.47
"LEC 2025 Spring Season","2025-05-10","Team Heretics",18,9,9,34.9,243,266,0.91,0.81,-0.52,"-1.3%",51.1,-1.1,-148,"50%","56%","39%",3.5,"50%","48%","50%","52%","50%","22%","36%","50.1%","49.0%",3.33,1.26,1.61
"LEC 2025 Spring Season","2025-05-10","Team Vitality",18,7,11,33.6,236,313,0.75,0.91,-0.56,"-4.6%",43,-4.1,-407,"44%","44%","33%",4,"39%","60%","39%","38%",,"33%","29%","49.4%","49.1%",3.55,1.44,1.42
"LEC 2025 Spring Season","2025-05-11","Fnatic",21,15,6,33.1,360,255,1.41,0.88,0.8,"7.6%",55.4,16,553,"62%","48%","67%",5.3,"48%","46%","48%","55%","0%","62%","63%","50.7%","55.0%",3.3,1.05,1.53
"LEC 2025 Spring Season","2025-05-11","G2 Esports",22,13,9,33.3,296,233,1.27,0.72,0.81,"3.8%",62,-2.9,888,"55%","77%","59%",5.7,"55%","53%","55%","54%","0%","64%","63%","50.0%","53.3%",3.17,1.03,1.66
"LEC 2025 Spring Season","2025-05-11","GiantX",19,8,11,34.6,247,285,0.87,0.81,-0.46,"-1.6%",45.9,-3.8,-359,"26%","32%","47%",2.7,"63%","57%","47%","43%","71%","47%","54%","49.9%","48.3%",3.47,1.32,1.61
"LEC 2025 Spring Season","2025-05-11","Karmine Corp",24,17,7,33.9,396,315,1.26,0.87,0.26,"6.8%",49,21.8,-141,"33%","63%","58%",4.8,"46%","52%","50%","61%","100%","75%","73%","51.2%","52.8%",3.37,1.17,1.62
"LEC 2025 Spring Season","2025-05-11","Movistar KOI",20,12,8,32.8,286,202,1.42,0.74,0.56,"1.0%",53.9,6.1,362,"65%","50%","60%",3.9,"65%","44%","50%","57%","67%","40%","50%","50.4%","51.7%",3.52,1.25,1.73
"LEC 2025 Spring Season","2025-05-11","Rogue",18,5,13,34.4,224,277,0.81,0.81,-0.49,"-6.5%",45.3,-17.5,-390,"56%","44%","56%",3.8,"50%","41%","72%","51%","43%","33%","38%","49.0%","44.6%",3.54,1.2,1.25
"LEC 2025 Spring Season","2025-05-11","SK Gaming",19,5,14,32.5,197,379,0.52,0.93,-1.29,"-10.7%",33.4,-7.1,-1240,"32%","16%","16%",3.6,"26%","45%","37%","38%","50%","21%","30%","49.7%","45.3%",3.1,1.17,1.37
"LEC 2025 Spring Season","2025-05-11","Team BDS",21,8,13,35.2,303,309,0.98,0.83,0.17,"-0.5%",53.8,-15.7,330,"71%","57%","52%",3.2,"57%","51%","52%","45%","50%","38%","50%","49.3%","47.6%",3.39,1.33,1.47
"LEC 2025 Spring Season","2025-05-11","Team Heretics",18,9,9,34.9,243,266,0.91,0.81,-0.52,"-1.3%",51.1,-1.1,-148,"50%","56%","39%",3.5,"50%","48%","50%","52%","50%","22%","36%","50.1%","49.0%",3.33,1.26,1.61
"LEC 2025 Spring Season","2025-05-11","Team Vitality",20,9,11,33.4,299,336,0.89,0.95,-0.17,"-2.1%",47.2,-2.2,-92,"50%","50%","40%",4.3,"40%","63%","40%","41%",,"40%","35%","49.4%","50.4%",3.54,1.42,1.41
"LEC 2025 Spring Season","2025-05-12","Fnatic",21,15,6,33.1,360,255,1.41,0.88,0.8,"7.6%",55.4,16,553,"62%","48%","67%",5.3,"48%","46%","48%","55%","0%","62%","63%","50.7%","55.0%",3.3,1.05,1.53
"LEC 2025 Spring Season","2025-05-12","G2 Esports",22,13,9,33.3,296,233,1.27,0.72,0.81,"3.8%",62,-2.9,888,"55%","77%","59%",5.7,"55%","53%","55%","54%","0%","64%","63%","50.0%","53.3%",3.17,1.03,1.66
"LEC 2025 Spring Season","2025-05-12","GiantX",21,10,11,34,279,297,0.94,0.81,-0.23,"0.1%",48,-0.4,-100,"29%","38%","52%",3,"62%","59%","52%","47%","71%","52%","57%","50.1%","49.1%",3.44,1.32,1.59
"LEC 2025 Spring Season","2025-05-12","Karmine Corp",24,17,7,33.9,396,315,1.26,0.87,0.26,"6.8%",49,21.8,-141,"33%","63%","58%",4.8,"46%","52%","50%","61%","100%","75%","73%","51.2%","52.8%",3.37,1.17,1.62
"LEC 2025 Spring Season","2025-05-12","Movistar KOI",22,14,8,32.9,321,223,1.44,0.75,0.6,"1.0%",54.3,9.3,386,"68%","50%","64%",3.9,"68%","42%","50%","56%","67%","41%","50%","50.5%","52.3%",3.53,1.25,1.72
"LEC 2025 Spring Season","2025-05-12","Rogue",20,5,15,34.4,245,312,0.79,0.81,-0.54,"-6.0%",44.9,-19.9,-415,"50%","45%","50%",3.7,"45%","44%","70%","51%","43%","35%","39%","49.0%","44.3%",3.52,1.21,1.24
"LEC 2025 Spring Season","2025-05-12","SK Gaming",19,5,14,32.5,197,379,0.52,0.93,-1.29,"-10.7%",33.4,-7.1,-1240,"32%","16%","16%",3.6,"26%","45%","37%","38%","50%","21%","30%","49.7%","45.3%",3.1,1.17,1.37
"LEC 2025 Spring Season","2025-05-12","Team BDS",21,8,13,35.2,303,309,0.98,0.83,0.17,"-0.5%",53.8,-15.7,330,"71%","57%","52%",3.2,"57%","51%","52%","45%","50%","38%","50%","49.3%","47.6%",3.39,1.33,1.47
"LEC 2025 Spring Season","2025-05-12","Team Heretics",20,9,11,34.3,255,298,0.86,0.8,-0.68,"-2.8%",49.2,-4.2,-369,"50%","50%","35%",3.4,"50%","45%","45%","48%","50%","20%","33%","49.9%","48.5%",3.29,1.22,1.57
"LEC 2025 Spring Season","2025-05-12","Team Vitality",20,9,11,33.4,299,336,0.89,0.95,-0.17,"-2.1%",47.2,-2.2,-92,"50%","50%","40%",4.3,"40%","63%","40%","41%",,"40%","35%","49.4%","50.4%",3.54,1.42,1.41
"LEC 2025 Spring Season","2025-05-13","Fnatic",21,15,6,33.1,360,255,1.41,0.88,0.8,"7.6%",55.4,16,553,"62%","48%","67%",5.3,"48%","46%","48%","55%","0%","62%","63%","50.7%","55.0%",3.3,1.05,1.53
"LEC 2025 Spring Season","2025-05-13","G2 Esports",22,13,9,33.3,296,233,1.27,0.72,0.81,"3.8%",62,-2.9,888,"55%","77%","59%",5.7,"55%","53%","55%","54%","0%","64%","63%","50.0%","53.3%",3.17,1.03,1.66
"LEC 2025 Spring Season","2025-05-13","GiantX",21,10,11,34,279,297,0.94,0.81,-0.23,"0.1%",48,-0.4,-100,"29%","38%","52%",3,"62%","59%","52%","47%","71%","52%","57%","50.1%","49.1%",3.44,1.32,1.59
"LEC 2025 Spring Season","2025-05-13","Karmine Corp",24,17,7,33.9,396,315,1.26,0.87,0.26,"6.8%",49,21.8,-141,"33%","63%","58%",4.8,"46%","52%","50%","61%","100%","75%","73%","51.2%","52.8%",3.37,1.17,1.62
"LEC 2025 Spring Season","2025-05-13","Movistar KOI",22,14,8,32.9,321,223,1.44,0.75,0.6,"1.0%",54.3,9.3,386,"68%","50%","64%",3.9,"68%","42%","50%","56%","67%","41%","50%","50.5%","52.3%",3.53,1.25,1.72
"LEC 2025 Spring Season","2025-05-13","Rogue",20,5,15,34.4,245,312,0.79,0.81,-0.54,"-6.0%",44.9,-19.9,-415,"50%","45%","50%",3.7,"45%","44%","70%","51%","43%","35%","39%","49.0%","44.3%",3.52,1.21,1.24
"LEC 2025 Spring Season","2025-05-13","SK Gaming",19,5,14,32.5,197,379,0.52,0.93,-1.29,"-10.7%",33.4,-7.1,-1240,"32%","16%","16%",3.6,"26%","45%","37%","38%","50%","21%","30%","49.7%","45.3%",3.1,1.17,1.37
"LEC 2025 Spring Season","2025-05-13","Team BDS",21,8,13,35.2,303,309,0.98,0.83,0.17,"-0.5%",53.8,-15.7,330,"71%","57%","52%",3.2,"57%","51%","52%","45%","50%","38%","50%","49.3%","47.6%",3.39,1.33,1.47
"LEC 2025 Spring Season","2025-05-13","Team Heretics",21,10,11,34.2,268,309,0.87,0.8,-0.67,"-2.8%",50.5,-2.8,-337,"48%","48%","33%",3.3,"52%","44%","48%","49%","50%","24%","35%","50.0%","48.8%",3.29,1.22,1.58
"LEC 2025 Spring Season","2025-05-13","Team Vitality",21,9,12,33.4,310,349,0.89,0.94,-0.14,"-1.8%",46.1,-3.3,-102,"52%","52%","43%",4.2,"38%","64%","38%","41%",,"38%","36%","49.3%","50.1%",3.55,1.42,1.42
"LEC 2025 Spring Playoffs","2025-05-24","Fnatic",4,1,3,32.6,57,66,0.86,0.94,0.75,"2.0%",67.8,-42.8,1117,"50%","75%","100%",5.8,"75%","58%","75%","50%",,"25%","25%","50.1%","52.9%",3.3,1.09,1.49
